TRANSACTION_ID,ACCOUNT_ID,TXN_DATE,AMOUNT
877,561,2026-05-04,5291.18
878,118,2024-01-02,244.84
879,702,2025-04-27,3384.49
880,41,2026-02-14,6487.18
881,627,2024-12-06,499.76
882,189,2024-08-13,6431.31
883,417,2025-08-19,5393.59
884,69,2024-01-03,1171.98
885,620,2025-08-19,2669.63
886,434,2025-03-16,776.87
887,598,2025-10-28,1870.62
888,313,2025-10-27,2627.45
889,7,2025-06-06,5806.18
890,523,2025-07-23,6790.54
891,629,2024-01-27,4109.23
892,599,2026-08-14,2516.76
893,236,2024-03-15,6268.07
894,645,2026-08-10,3675.63
895,488,2026-08-07,4520.31
896,190,2025-11-30,7066.57
897,101,2025-12-28,5962.17
898,293,2024-01-30,4493.59
899,21,2026-07-13,5286.7
900,645,2025-05-30,1832.35
901,14,2024-11-27,1580.56
902,44,2025-10-15,13895.59
903,143,2025-06-05,1487.79
904,294,2024-12-18,7125.16
905,18,2024-11-09,2481.61
906,567,2024-04-25,5771.11
907,120,2026-06-05,201.63
908,723,2025-10-11,702.13
909,504,2024-10-07,7461.29
910,76,2025-12-06,425.69
911,361,2025-11-07,1861.32
912,127,2024-05-16,10169.89
913,883,2024-06-19,6797.26
914,534,2024-08-13,2350.84
915,728,2024-04-12,1494.84
916,337,2026-03-13,11381.98
917,133,2024-05-31,1642.34
918,212,2026-03-02,4354.27
919,376,2025-05-31,9497.56
920,694,2024-04-23,5026.01
921,388,2026-04-03,9516.02
922,836,2024-06-18,2257.03
923,326,2026-09-01,1045.0
924,210,2024-01-14,5970.21
925,447,2025-08-30,8701.91
926,101,2024-11-01,5295.72
927,603,2025-06-04,1270.8
928,91,2026-03-29,18509.96
929,577,2026-02-06,778.63
930,345,2024-10-01,3959.71
931,322,2024-03-03,9464.29
932,550,2024-10-03,3622.65
933,635,2026-02-28,6048.57
934,837,2025-05-17,377.33
935,261,2026-01-09,5850.11
936,731,2025-04-27,1186.02
937,752,2025-05-31,4017.68
938,897,2024-03-04,748.82
939,868,2024-01-23,6328.34
940,712,2025-11-16,5223.28
941,266,2024-07-16,3973.27
942,626,2024-12-17,7630.75
943,707,2024-12-26,5680.57
944,263,2025-09-09,716.03
945,733,2026-07-06,7458.89
946,632,2026-01-08,5755.64
947,442,2025-09-14,1487.32
948,776,2026-03-25,3476.13
949,79,2025-05-12,2164.32
950,616,2024-05-21,15274.64
951,708,2025-04-21,1021.65
952,37,2026-08-11,2273.48
953,367,2026-01-30,3254.55
954,466,2024-12-06,3856.47
955,188,2024-11-11,2352.69
956,792,2026-06-14,3762.17
957,564,2024-04-02,5310.02
958,248,2026-06-28,1658.91
959,394,2025-10-22,2356.47
960,101,2026-02-26,12853.43
961,79,2024-11-16,7595.91
962,672,2025-09-24,7450.94
963,886,2024-11-13,671.09
964,250,2024-01-17,14440.15
965,221,2025-03-19,3139.73
966,616,2026-08-13,8134.73
967,460,2024-08-24,4052.79
968,126,2024-06-07,362.13
969,601,2026-06-17,2475.81
970,189,2026-06-06,7686.7
971,104,2026-04-05,7864.58
972,418,2026-08-10,4202.75
973,666,2026-08-24,976.82
974,470,2026-06-14,8318.92
975,584,2026-07-29,1656.22
976,215,2025-12-26,4020.91
977,445,2024-11-02,5589.24
978,642,2025-03-22,6050.57
979,476,2025-01-06,5423.65
980,216,2025-05-11,1386.65
981,860,2025-11-11,2255.52
982,61,2024-08-23,1342.47
983,820,2024-01-16,6448.52
984,653,2025-08-10,5736.15
985,101,2026-08-27,1607.91
986,230,2026-04-20,7250.63
987,332,2024-01-11,7217.22
988,862,2025-08-06,9237.72
989,466,2025-06-02,5569.32
990,233,2025-02-18,5872.66
991,828,2025-10-13,2424.49
992,107,2025-02-19,3032.16
993,735,2026-06-10,8551.96
994,748,2026-06-04,1938.02
995,348,2025-09-20,1458.26
996,39,2025-03-23,5922.77
997,798,2025-08-05,271.84
998,871,2026-05-27,1821.45
999,341,2024-10-19,9517.05
1000,168,2026-04-26,11024.59
1001,245,2025-07-30,7881.9
1002,123,2024-03-02,3860.68
1003,549,2025-12-31,1469.09
1004,467,2024-07-16,718.85
1005,321,2025-05-17,2607.75
1006,586,2026-07-15,736.29
1007,561,2026-01-30,14004.16
1008,11,2025-11-13,2477.96
1009,369,2024-03-08,2783.44
1010,778,2026-04-17,6882.66
1011,717,2024-11-22,573.35
1012,770,2024-02-18,2857.97
1013,859,2026-07-24,3577.84
1014,56,2024-07-05,764.91
1015,244,2024-11-11,1354.55
1016,414,2024-05-18,1977.7
1017,460,2025-08-29,8122.24
1018,708,2026-04-26,10768.98
1019,652,2025-05-21,5309.61
1020,636,2026-04-27,3336.62
1021,143,2026-07-02,9538.26
1022,610,2026-04-30,7285.01
1023,717,2024-06-07,17217.34
1024,677,2024-07-19,440.93
1025,525,2024-10-18,3690.45
1026,80,2025-09-14,2091.62
1027,135,2026-04-20,563.81
1028,669,2024-11-01,3726.08
1029,782,2025-10-11,15947.68
1030,743,2024-07-01,1096.14
1031,385,2025-06-13,21961.72
1032,529,2026-01-30,7423.48
1033,159,2025-01-20,9834.47
1034,533,2024-06-08,9778.88
1035,176,2025-02-05,5334.96
1036,716,2026-01-13,2449.88
1037,707,2026-06-30,729.77
1038,47,2025-08-23,1115.11
1039,843,2025-10-16,5941.59
1040,717,2025-02-12,2552.38
1041,341,2026-06-24,1281.21
1042,407,2026-04-28,4596.6
1043,71,2026-08-05,5069.13
1044,843,2026-04-21,6908.19
1045,91,2025-06-17,1611.51
1046,831,2026-07-25,3324.82
1047,590,2025-08-17,1663.24
1048,827,2025-08-09,901.88
1049,334,2025-10-01,8581.3
1050,807,2024-06-30,8125.35
1051,384,2026-03-29,466.44
1052,316,2024-12-19,3892.3
1053,304,2025-10-04,9581.45
1054,857,2026-04-03,7105.76
1055,419,2024-04-21,1421.82
1056,431,2024-10-20,10421.04
1057,580,2026-07-07,9590.36
1058,501,2024-12-18,4921.64
1059,488,2025-10-06,2879.17
1060,342,2025-07-01,1398.44
1061,148,2026-04-28,3700.29
1062,896,2025-05-12,11596.6
1063,443,2025-02-18,1460.9
1064,876,2024-01-17,12390.86
1065,415,2025-04-07,6828.67
1066,540,2025-07-24,3697.55
1067,492,2025-11-02,9656.92
1068,870,2026-01-30,3597.44
1069,100,2026-01-26,3098.23
1070,466,2025-03-23,8287.22
1071,139,2024-03-17,3842.43
1072,782,2024-09-04,3607.27
1073,478,2025-02-01,2039.86
1074,831,2026-08-12,3037.74
1075,248,2026-01-20,13539.25
1076,147,2026-05-22,98.66
1077,567,2026-08-25,1411.59
1078,132,2024-05-09,1724.81
1079,336,2024-01-12,3346.29
1080,283,2025-07-13,2852.18
1081,199,2024-09-15,4400.65
1082,118,2026-04-27,231.89
1083,591,2025-03-29,4340.64
1084,683,2024-01-10,13460.21
1085,355,2024-08-05,3838.63
1086,253,2024-11-29,2950.57
1087,142,2024-01-27,3428.57
1088,610,2024-11-05,2582.42
1089,728,2025-06-10,6824.57
1090,494,2026-05-20,4974.8
1091,389,2025-09-25,4683.08
1092,584,2024-03-31,9655.61
1093,824,2025-02-09,6883.52
1094,891,2026-01-19,99.0
1095,175,2024-12-26,2527.11
1096,430,2025-07-03,841.8
1097,789,2026-08-18,1660.81
1098,570,2024-05-14,2078.85
1099,735,2025-04-10,1599.35
1100,897,2025-08-17,7136.1
1101,94,2026-02-17,6217.74
1102,552,2026-03-26,2516.2
1103,479,2024-10-06,6025.44
1104,257,2025-03-31,5393.39
1105,589,2026-03-20,4127.55
1106,94,2026-03-28,3234.29
1107,446,2026-03-14,7739.31
1108,374,2025-10-12,3603.22
1109,352,2024-09-18,4561.93
1110,553,2024-12-25,4294.36
1111,850,2025-10-01,2160.02
1112,853,2024-09-05,2039.61
1113,631,2025-10-26,3034.24
1114,298,2025-05-17,7034.2
1115,870,2025-03-07,3338.58
1116,899,2024-12-12,336.27
1117,762,2026-01-24,4955.97
1118,786,2025-03-29,2260.71
1119,736,2024-10-26,1580.56
1120,685,2025-01-09,6505.81
1121,654,2025-04-17,6468.52
1122,575,2025-08-25,4158.83
1123,582,2026-08-23,2832.49
1124,351,2024-11-27,2356.3
1125,799,2024-06-23,855.54
1126,572,2026-08-11,102.72
1127,553,2024-05-24,2524.7
1128,668,2026-05-31,2579.64
1129,68,2024-05-18,1461.9
1130,828,2024-12-20,9622.32
1131,525,2026-08-31,2179.57
1132,850,2024-06-10,4114.8
1133,93,2024-06-04,4884.38
1134,211,2025-08-16,5468.28
1135,855,2024-07-04,1907.34
1136,624,2024-01-24,2759.57
1137,583,2025-11-08,3761.04
1138,364,2026-07-24,1919.5
1139,501,2026-01-10,8926.06
1140,492,2026-07-29,18004.73
1141,179,2025-05-28,4767.37
1142,510,2025-08-21,4727.59
1143,465,2026-08-16,8435.92
1144,282,2025-05-06,7068.41
1145,309,2024-02-07,3617.6
1146,692,2024-08-20,12805.74
1147,608,2025-08-28,2017.66
1148,423,2026-04-15,6557.82
1149,544,2025-08-14,2737.39
1150,218,2025-01-30,5251.99
1151,450,2024-11-09,2480.48
1152,506,2025-10-28,12495.32
1153,228,2026-05-26,8761.84
1154,153,2024-09-28,5028.48
1155,474,2025-06-23,7161.59
1156,847,2025-02-20,1470.12
1157,416,2024-08-28,676.79
1158,812,2025-01-30,1940.55
1159,767,2024-03-27,12230.6
1160,671,2025-05-31,2471.37
1161,805,2024-04-14,7531.21
1162,371,2025-04-07,2979.11
1163,684,2026-05-24,3154.98
1164,131,2024-05-22,2506.17
1165,288,2024-09-01,2342.82
1166,510,2025-12-04,7105.15
1167,35,2026-06-03,2379.72
1168,689,2026-07-20,2315.29
1169,833,2024-04-27,3655.74
1170,95,2024-08-21,2765.42
1171,893,2026-08-17,1609.95
1172,80,2025-05-07,6488.55
1173,115,2026-03-23,4431.15
1174,687,2024-01-15,2231.17
1175,618,2024-04-23,1615.14
1176,843,2024-07-18,8568.21
1177,383,2024-03-24,975.15
1178,516,2026-05-18,5815.74
1179,134,2026-02-22,316.15
1180,623,2025-01-15,3988.14
1181,899,2024-03-17,4088.21
1182,538,2024-04-13,773.47
1183,840,2024-09-12,858.2
1184,355,2025-12-09,4213.22
1185,885,2026-02-20,825.71
1186,484,2025-06-09,10001.79
1187,130,2026-06-03,2259.93
1188,327,2026-06-23,11347.09
1189,443,2026-01-18,9537.12
1190,61,2024-03-17,3273.03
1191,807,2026-05-17,4335.22
1192,216,2026-06-04,1182.65
1193,608,2025-06-29,2467.26
1194,828,2025-08-07,11133.08
1195,392,2026-01-30,7442.68
1196,549,2025-07-31,2908.17
1197,466,2024-12-01,4368.23
1198,688,2025-11-10,1879.13
1199,35,2026-02-04,2677.99
1200,324,2024-05-17,5740.52
1201,551,2025-10-24,2686.82
1202,83,2024-06-17,6507.17
1203,774,2025-07-14,826.58
1204,569,2024-04-15,5686.62
1205,3,2026-08-25,1344.75
1206,11,2025-10-13,3189.47
1207,144,2025-04-03,1763.34
1208,598,2025-05-06,5699.24
1209,467,2025-08-26,937.39
1210,435,2024-05-01,6570.16
1211,505,2025-05-12,3621.37
1212,446,2025-11-28,2942.49
1213,310,2024-09-10,2020.1
1214,7,2025-04-12,2424.48
1215,26,2024-11-18,9375.29
1216,621,2024-06-05,1978.07
1217,670,2026-08-12,9428.17
1218,216,2025-07-31,11803.99
1219,219,2025-01-17,2880.79
1220,368,2024-11-25,676.15
1221,581,2025-10-24,7712.26
1222,535,2024-04-15,7645.19
1223,504,2025-07-06,9532.0
1224,34,2024-08-12,3400.12
1225,388,2026-05-17,4748.83
1226,678,2026-02-03,2394.78
1227,532,2026-01-08,2295.24
1228,727,2024-05-22,4545.15
1229,626,2024-03-19,8229.72
1230,810,2025-03-22,6877.61
1231,516,2024-12-12,3764.51
1232,513,2025-12-07,8763.69
1233,502,2025-11-25,965.65
1234,239,2025-01-22,19301.84
1235,393,2024-06-06,1093.49
1236,152,2024-11-12,3497.65
1237,388,2025-05-05,4485.26
1238,135,2024-09-04,4631.54
1239,442,2024-11-05,8106.46
1240,859,2024-08-22,1571.03
1241,407,2024-03-04,4894.52
1242,665,2025-08-09,6438.84
1243,396,2026-08-30,9017.29
1244,816,2026-07-17,2851.5
1245,190,2026-06-25,4140.31
1246,751,2025-10-04,3668.53
1247,653,2025-12-29,6192.65
1248,800,2024-03-03,6225.38
1249,120,2024-07-15,2743.09
1250,806,2025-11-19,3607.29
1251,818,2026-08-21,3846.02
1252,267,2026-06-04,1310.34
1253,563,2025-09-07,5122.08
1254,528,2024-04-16,4958.9
1255,45,2026-07-30,1325.5
1256,473,2024-11-06,5406.76
1257,594,2024-02-11,21271.89
1258,185,2026-01-19,1765.12
1259,326,2024-06-18,1310.55
1260,527,2024-10-21,6374.1
1261,837,2025-10-22,2727.07
1262,55,2026-07-30,8126.3
1263,843,2026-06-03,3458.26
1264,735,2024-06-08,2138.41
1265,762,2024-06-20,3408.24
1266,43,2026-02-27,6224.06
1267,512,2024-11-05,6055.47
1268,332,2024-03-16,844.87
1269,828,2025-07-27,6209.63
1270,667,2025-10-02,3943.94
1271,585,2026-09-01,4229.15
1272,26,2025-04-19,5125.19
1273,788,2026-02-18,1283.82
1274,441,2025-06-05,802.81
1275,145,2026-06-19,880.44
1276,787,2025-04-20,7744.46
1277,814,2025-10-20,7694.81
1278,447,2026-07-28,173.57
1279,596,2026-05-05,3600.22
1280,550,2025-01-25,2331.07
1281,273,2025-05-09,1468.48
1282,674,2025-07-31,8937.24
1283,899,2024-05-01,10308.9
1284,841,2024-08-15,4403.08
1285,619,2025-11-22,2197.58
1286,325,2024-03-10,2595.12
1287,818,2025-08-09,1215.81
1288,835,2025-04-17,2555.65
1289,6,2025-04-18,1678.85
1290,305,2026-04-04,9807.92
1291,498,2024-09-25,481.24
1292,521,2026-02-10,7074.69
1293,642,2026-02-03,1565.02
1294,463,2026-08-25,6165.13
1295,13,2026-03-10,3281.76
1296,150,2025-05-09,7161.68
1297,687,2024-12-21,931.94
1298,625,2026-01-31,2101.99
1299,587,2026-06-23,2745.51
1300,397,2024-09-30,3909.85
1301,248,2024-12-26,3859.67
1302,278,2025-04-29,1202.92
1303,621,2024-04-14,854.32
1304,454,2024-11-02,2903.88
1305,118,2024-06-11,3484.39
1306,360,2026-01-23,2759.89
1307,742,2025-04-27,479.36
1308,540,2025-08-11,3617.98
1309,780,2024-03-18,5342.91
1310,458,2025-07-13,4396.74
1311,437,2025-12-01,3176.6
1312,855,2025-11-03,4102.17
1313,457,2026-02-14,1742.92
1314,122,2024-04-21,8943.6
1315,362,2025-06-19,2287.62
1316,583,2025-04-15,5479.83
1317,311,2026-05-21,3064.16
1318,370,2025-11-04,7406.1
1319,786,2026-07-19,2237.97
1320,392,2024-01-25,7457.7
1321,275,2025-03-12,9822.13
1322,98,2025-11-16,1604.26
1323,363,2024-03-27,6851.24
1324,690,2025-09-26,11493.08
1325,270,2024-08-13,4687.91
1326,424,2024-03-13,8503.65
1327,592,2025-10-03,9989.39
1328,836,2025-02-19,7634.51
1329,733,2025-01-30,1786.11
1330,258,2024-11-13,5225.04
1331,148,2025-10-29,5756.09
1332,604,2025-08-26,393.88
1333,230,2025-10-12,3292.54
1334,354,2026-02-07,4122.48
1335,94,2025-08-13,5421.17
1336,697,2024-03-13,1341.79
1337,145,2024-06-02,3063.48
1338,343,2026-08-24,4396.09
1339,367,2024-10-05,2515.2
1340,39,2025-02-20,380.13
1341,699,2025-01-03,9260.75
1342,557,2026-08-23,14559.35
1343,488,2026-03-14,4898.08
1344,161,2025-04-16,4973.65
1345,48,2025-10-27,3511.35
1346,51,2025-06-21,868.38
1347,563,2025-09-20,560.87
1348,674,2026-07-19,8729.47
1349,716,2025-10-17,13420.79
1350,721,2024-04-20,5296.24
1351,355,2025-05-05,2485.51
1352,2,2026-03-10,3062.03
1353,221,2024-02-08,5929.24
1354,709,2024-12-14,8386.85
1355,688,2024-07-15,3569.6
1356,457,2025-12-03,2694.3
1357,22,2024-05-16,1318.02
1358,700,2025-08-31,2224.19
1359,735,2024-03-03,5641.69
1360,205,2026-06-19,4638.94
1361,724,2024-11-07,4316.55
1362,576,2025-02-01,1373.61
1363,800,2026-02-07,2920.63
1364,564,2025-01-05,6923.15
1365,81,2024-04-22,10827.35
1366,583,2026-06-01,6652.51
1367,97,2024-04-18,8362.28
1368,233,2025-04-29,396.88
1369,786,2024-05-01,9484.44
1370,872,2025-11-11,5235.93
1371,428,2024-09-20,4352.67
1372,263,2026-06-27,4732.08
1373,354,2024-07-16,12425.59
1374,218,2025-10-14,2391.56
1375,516,2024-01-14,4736.07
1376,380,2024-04-20,3252.34
1377,53,2024-09-26,1458.87
1378,550,2026-05-11,684.1
1379,580,2026-08-29,1432.99
1380,601,2025-08-21,1854.51
1381,851,2024-11-24,3384.41
1382,634,2024-10-31,8362.41
1383,609,2024-07-24,1437.86
1384,191,2024-11-28,1820.75
1385,419,2025-04-28,12233.99
1386,392,2025-10-30,2466.13
1387,865,2024-08-11,2056.44
1388,427,2024-02-04,2135.27
1389,620,2025-06-29,4061.94
1390,487,2024-08-24,3419.24
1391,52,2025-01-25,1911.25
1392,843,2025-11-24,2602.45
1393,604,2026-05-24,7094.17
1394,208,2025-06-05,4527.09
1395,54,2026-06-23,10072.71
1396,844,2024-09-19,2862.27
1397,277,2025-11-26,7073.03
1398,16,2026-08-13,7268.0
1399,555,2024-07-29,1794.59
1400,15,2025-12-20,5039.22
1401,195,2025-04-07,3818.28
1402,805,2026-05-08,432.48
1403,35,2024-10-24,733.68
1404,677,2026-07-25,4195.69
1405,557,2026-02-17,341.19
1406,276,2025-11-18,3738.16
1407,258,2024-01-29,145.22
1408,428,2024-03-21,1199.66
1409,480,2025-10-07,3723.27
1410,802,2025-04-11,3184.48
1411,236,2024-11-11,3182.88
1412,532,2026-03-31,5844.81
1413,618,2025-04-13,7907.01
1414,12,2025-03-23,8543.76
1415,807,2024-11-10,13038.72
1416,893,2026-08-15,182.35
1417,78,2024-12-21,1666.35
1418,236,2024-09-10,1109.69
1419,708,2025-10-19,13344.4
1420,729,2024-02-03,3794.19
1421,141,2025-08-03,3330.89
1422,826,2025-07-04,2330.95
1423,297,2024-08-25,2208.94
1424,265,2026-01-19,2195.48
1425,322,2024-02-12,2386.78
1426,605,2026-08-15,2161.33
1427,186,2026-04-14,11085.6
1428,489,2024-06-19,16732.14
1429,68,2025-04-24,16006.39
1430,133,2024-07-11,404.91
1431,692,2025-08-26,1884.67
1432,346,2024-12-09,270.55
1433,715,2025-04-21,16432.53
1434,664,2026-07-22,4912.07
1435,898,2025-08-26,6922.29
1436,124,2026-04-25,3090.08
1437,842,2025-09-03,3344.02
1438,803,2025-04-07,9262.04
1439,392,2024-01-15,3761.38
1440,122,2024-03-27,3902.9
1441,121,2025-06-03,6456.96
1442,460,2025-05-06,5838.57
1443,10,2025-05-04,3645.75
1444,87,2026-04-04,2273.41
1445,479,2024-04-03,2104.26
1446,507,2025-10-04,8647.21
1447,775,2025-12-28,3978.43
1448,877,2025-09-21,1626.95
1449,242,2024-08-17,7559.82
1450,298,2025-01-31,3584.71
1451,180,2024-02-23,381.07
1452,203,2024-06-21,1733.58
1453,396,2026-02-22,3595.68
1454,894,2025-08-24,525.56
1455,805,2026-04-23,4707.71
1456,822,2025-11-05,5427.46
1457,407,2024-08-22,8110.02
1458,592,2026-03-03,4309.55
1459,651,2025-11-01,1837.71
1460,219,2024-07-05,401.21
1461,417,2024-01-05,373.28
1462,496,2026-01-14,3022.61
1463,336,2025-12-04,3020.53
1464,426,2024-03-28,497.54
1465,397,2025-03-29,4604.48
1466,56,2026-06-09,2309.73
1467,692,2026-02-11,1236.08
1468,811,2026-03-07,870.11
1469,679,2025-01-18,11162.98
1470,841,2024-04-28,308.41
1471,389,2024-12-08,13535.97
1472,51,2025-10-31,1323.61
1473,241,2026-03-30,14502.9
1474,769,2025-09-19,435.22
1475,126,2024-02-07,4979.96
1476,493,2025-07-29,9557.52
1477,2,2024-07-01,9723.96
1478,292,2025-08-17,4957.73
1479,102,2025-02-05,4365.43
1480,103,2025-06-03,613.99
1481,149,2025-08-04,7598.75
1482,485,2025-09-14,8832.47
1483,621,2024-01-05,3668.51
1484,260,2026-07-31,4226.27
1485,737,2025-07-14,22926.62
1486,353,2025-05-09,705.53
1487,664,2025-01-04,5082.88
1488,477,2024-04-11,7445.87
1489,651,2025-09-06,360.04
1490,881,2024-12-20,419.74
1491,895,2026-06-03,1622.05
1492,529,2025-10-03,1775.27
1493,867,2025-03-05,1493.25
1494,632,2024-01-31,1848.0
1495,242,2025-06-24,1903.92
1496,842,2026-04-04,3616.51
1497,131,2025-03-27,1278.18
1498,422,2025-09-26,2692.33
1499,138,2024-04-25,3447.68
1500,706,2025-01-31,2329.14
1501,807,2026-02-12,5073.39
1502,737,2025-02-16,10674.41
1503,93,2026-05-13,669.17
1504,244,2025-02-03,1157.84
1505,307,2026-03-02,6652.54
1506,105,2025-09-19,4526.6
1507,478,2026-07-12,7093.84
1508,31,2025-06-03,6293.43
1509,553,2025-04-01,1826.47
1510,518,2024-12-10,11317.64
1511,537,2025-09-28,11533.83
1512,822,2026-08-13,1203.87
1513,708,2024-06-13,10143.62
1514,234,2026-07-02,10990.76
1515,515,2026-08-10,14163.88
1516,723,2026-01-19,6402.31
1517,766,2025-07-20,2535.49
1518,579,2026-04-21,1696.76
1519,77,2024-09-12,2536.34
1520,392,2025-09-10,810.81
1521,774,2026-02-24,5169.14
1522,67,2026-02-24,2999.55
1523,532,2025-07-25,621.01
1524,487,2025-01-10,1738.72
1525,201,2026-07-14,9496.53
1526,310,2025-10-18,5253.79
1527,880,2026-01-20,1526.85
1528,537,2025-08-30,13884.86
1529,846,2026-05-05,4656.89
1530,425,2025-04-10,931.09
1531,762,2025-06-16,2549.64
1532,558,2026-02-22,562.06
1533,821,2025-05-19,11302.98
1534,295,2024-08-26,7287.76
1535,344,2026-01-08,1602.38
1536,37,2025-01-01,7189.63
1537,206,2024-04-12,4523.54
1538,125,2024-12-29,9996.94
1539,165,2024-02-22,112.9
1540,278,2026-05-06,6615.83
1541,787,2026-08-17,3326.9
1542,341,2024-09-16,838.61
1543,744,2026-06-12,7842.84
1544,734,2025-11-24,6756.59
1545,883,2026-07-20,606.15
1546,458,2024-06-07,2662.91
1547,764,2024-03-01,5995.36
1548,378,2026-06-16,1610.83
1549,570,2024-09-19,1665.32
1550,730,2025-08-04,8610.25
1551,129,2026-05-29,15367.89
1552,52,2024-11-30,8010.43
1553,149,2024-03-28,682.21
1554,649,2026-02-10,14.08
1555,427,2025-03-16,1006.41
1556,253,2024-01-23,6560.72
1557,692,2024-11-28,7249.68
1558,14,2025-05-31,2406.21
1559,156,2026-05-07,986.22
1560,423,2024-08-08,2640.02
1561,824,2025-05-20,346.61
1562,675,2024-06-25,4802.93
1563,616,2024-10-10,4324.44
1564,640,2024-09-14,904.0
1565,282,2025-05-26,8128.54
1566,404,2025-10-08,3761.77
1567,798,2024-04-19,1454.59
1568,657,2024-03-14,4978.46
1569,539,2025-12-13,18100.39
1570,75,2024-10-13,386.2
1571,660,2025-08-25,19121.0
1572,330,2024-03-15,3719.38
1573,347,2025-08-08,6067.84
1574,607,2026-06-05,6475.39
1575,355,2025-03-02,1509.2
1576,516,2025-07-17,2350.36
1577,12,2024-10-13,10836.63
1578,167,2024-10-05,12450.26
1579,485,2024-03-04,3009.22
1580,862,2025-04-12,15842.85
1581,685,2026-07-12,3339.87
1582,376,2024-04-23,7467.54
1583,872,2025-02-10,1658.54
1584,248,2026-03-27,7051.29
1585,804,2025-04-28,2765.26
1586,364,2026-01-11,22095.03
1587,79,2025-01-01,5246.91
1588,3,2025-08-10,14460.33
1589,883,2026-08-21,4444.39
1590,578,2025-08-05,3783.87
1591,135,2026-02-15,4341.67
1592,893,2025-11-07,17314.47
1593,38,2024-04-03,2236.25
1594,302,2024-06-05,21413.14
1595,675,2025-08-15,8499.08
1596,48,2024-12-05,16641.02
1597,816,2025-04-17,998.71
1598,611,2025-04-16,7318.83
1599,855,2026-02-12,11203.61
1600,754,2026-08-24,11449.66
1601,743,2026-08-30,7311.64
1602,205,2024-03-18,2548.23
1603,185,2025-12-26,2375.08
1604,218,2025-12-08,2221.05
1605,139,2026-04-23,4970.51
1606,598,2025-02-20,4271.69
1607,54,2025-05-05,2663.5
1608,386,2025-03-16,3125.77
1609,524,2024-12-30,3833.63
1610,486,2024-08-28,173.22
1611,439,2025-09-19,2802.37
1612,201,2024-01-17,2055.02
1613,99,2025-12-31,937.34
1614,890,2026-03-31,1019.61
1615,419,2024-08-09,2752.84
1616,536,2024-07-27,5172.47
1617,511,2025-05-05,5459.91
1618,333,2026-04-05,6142.43
1619,651,2024-04-20,5466.9
1620,339,2025-02-25,2315.66
1621,373,2024-07-29,1013.63
1622,724,2026-04-10,1350.57
1623,287,2026-05-09,3424.08
1624,630,2024-03-23,4324.28
1625,600,2024-05-21,7809.44
1626,28,2024-06-02,11531.32
1627,616,2026-03-02,2485.17
1628,722,2026-05-28,4463.48
1629,244,2024-12-29,6391.94
1630,823,2024-06-02,3845.41
1631,18,2025-10-08,1399.82
1632,162,2026-05-18,1698.82
1633,852,2026-06-06,8327.8
1634,770,2025-03-09,2669.88
1635,680,2026-01-31,2948.9
1636,544,2026-07-21,10111.85
1637,181,2026-03-16,6555.56
1638,441,2025-04-07,648.57
1639,510,2024-09-11,5880.49
1640,81,2024-12-28,6240.08
1641,536,2024-12-18,14325.47
1642,81,2026-08-20,1535.25
1643,114,2025-12-15,5597.5
1644,154,2026-04-17,2126.78
1645,173,2026-01-27,2017.69
1646,74,2025-04-09,12335.05
1647,862,2026-02-09,8380.65
1648,723,2025-09-15,666.64
1649,458,2025-12-22,529.57
1650,332,2024-10-20,6072.9
1651,173,2024-08-13,3209.08
1652,855,2024-06-24,1312.19
1653,718,2024-10-08,6172.52
1654,677,2026-08-12,5515.2
1655,424,2026-07-07,3761.08
1656,25,2024-05-22,4108.17
1657,575,2025-06-24,1440.54
1658,439,2026-07-05,5476.94
1659,268,2026-01-05,16109.47
1660,284,2025-08-19,862.18
