CARD_TXN_ID,CARD_ID,TXN_DATE,AMOUNT,MERCHANT_CATEGORY,IS_FRAUD
607,84,2026-02-18,5646.01,Entertainment,0
608,506,2024-02-23,1835.65,Dining,0
609,644,2025-12-06,3303.46,Travel,0
610,496,2024-06-18,7300.16,Online Retail,0
611,27,2024-07-02,334.77,Travel,0
612,289,2024-05-18,1875.27,Grocery,0
613,245,2024-07-02,1036.41,Fuel,0
614,639,2025-08-22,979.09,Travel,0
615,372,2026-04-23,3585.48,Grocery,0
616,165,2024-03-07,3525.4,Online Retail,0
617,399,2026-06-15,1962.89,Online Retail,0
618,525,2024-08-03,3094.51,Entertainment,0
619,408,2026-08-17,2476.26,Electronics,0
620,293,2026-02-27,248.65,Healthcare,0
621,502,2025-10-31,620.39,Fuel,0
622,213,2025-04-23,4582.32,Electronics,1
623,90,2026-06-24,830.37,Grocery,0
624,604,2025-04-07,1928.64,Electronics,0
625,504,2024-05-24,3848.08,Dining,0
626,512,2024-11-18,3484.94,Online Retail,0
627,623,2024-05-31,1299.16,Fuel,0
628,500,2024-09-12,2653.78,Electronics,0
629,22,2024-02-10,1851.36,Fuel,0
630,591,2025-04-02,2326.06,Dining,0
631,26,2025-06-09,8388.98,Entertainment,0
632,485,2025-05-11,4027.86,Entertainment,0
633,694,2024-08-03,2323.75,Online Retail,0
634,283,2024-09-16,2721.08,Online Retail,0
635,219,2025-07-08,70.32,Fuel,0
636,650,2024-11-13,17866.74,Fuel,0
637,319,2024-01-08,7224.81,Online Retail,0
638,646,2025-12-02,1723.12,Entertainment,0
639,218,2025-05-30,230.66,Online Retail,0
640,130,2024-07-05,1817.21,Healthcare,0
641,390,2026-05-16,6254.64,Entertainment,0
642,261,2024-09-06,5667.84,Electronics,0
643,499,2025-12-08,2612.34,Electronics,0
644,209,2024-02-14,10852.46,Entertainment,0
645,532,2024-12-23,2144.76,Online Retail,0
646,248,2024-08-31,1937.16,Electronics,0
647,249,2024-03-07,3829.07,Grocery,0
648,497,2025-02-25,1156.06,Dining,0
649,183,2024-08-26,1501.28,Grocery,0
650,200,2024-09-01,4659.31,Online Retail,1
651,383,2025-05-05,1012.1,Online Retail,0
652,232,2026-05-03,3827.61,Dining,0
653,269,2024-09-07,5894.2,Fuel,0
654,238,2024-06-01,1742.88,Online Retail,1
655,436,2026-01-26,2105.62,Healthcare,0
656,235,2025-02-09,2930.21,Healthcare,0
657,429,2026-06-30,1008.86,Dining,0
658,164,2025-11-22,1676.51,Dining,0
659,627,2024-06-20,391.93,Electronics,0
660,666,2026-01-18,773.04,Travel,0
661,3,2024-01-06,2394.98,Online Retail,0
662,74,2025-03-21,3590.68,Healthcare,0
663,72,2024-03-22,3616.34,Fuel,0
664,128,2026-01-24,1301.39,Electronics,0
665,551,2026-02-21,1328.6,Travel,0
666,173,2026-07-04,1532.83,Dining,0
667,409,2024-02-22,2609.44,Dining,0
668,177,2026-04-06,765.93,Entertainment,1
669,44,2025-12-28,303.7,Fuel,0
670,59,2026-04-11,3012.38,Healthcare,0
671,660,2025-01-30,1389.59,Electronics,0
672,391,2025-09-28,3637.31,Electronics,0
673,456,2025-02-19,1446.39,Online Retail,0
674,132,2025-10-22,3900.2,Dining,0
675,341,2025-12-13,123.51,Fuel,0
676,461,2024-10-12,1755.48,Dining,0
677,546,2024-11-08,2847.79,Grocery,0
678,460,2026-08-17,80.91,Travel,0
679,418,2026-03-01,7677.05,Fuel,0
680,438,2024-02-22,1055.44,Fuel,0
681,262,2024-04-02,5210.23,Travel,0
682,490,2026-02-12,4189.0,Dining,0
683,208,2025-12-01,9116.38,Entertainment,0
684,504,2024-07-27,127.25,Fuel,0
685,318,2026-05-31,3283.47,Dining,0
686,404,2024-01-17,2311.22,Travel,0
687,333,2024-06-09,64.41,Electronics,0
688,398,2025-06-21,2122.86,Entertainment,0
689,499,2025-06-24,1884.91,Online Retail,0
690,197,2024-07-28,544.54,Electronics,0
691,332,2025-09-16,1981.79,Travel,0
692,283,2026-03-29,1793.11,Entertainment,0
693,13,2024-05-09,1456.97,Entertainment,0
694,597,2026-02-04,3382.89,Fuel,0
695,480,2025-06-13,4769.75,Grocery,0
696,32,2026-05-28,1072.36,Healthcare,0
697,49,2024-09-02,2199.06,Electronics,1
698,649,2025-10-30,8924.83,Online Retail,0
699,593,2026-01-04,2173.82,Entertainment,0
700,511,2024-12-16,1031.44,Grocery,0
701,496,2025-07-07,667.67,Entertainment,0
702,589,2025-12-16,4015.1,Grocery,1
703,419,2025-02-04,1135.42,Grocery,0
704,5,2025-10-06,889.6,Fuel,0
705,318,2025-12-24,3782.97,Dining,0
706,232,2024-08-20,435.55,Electronics,0
707,121,2025-12-14,3587.02,Entertainment,0
708,602,2025-08-01,714.66,Dining,0
709,459,2024-07-24,899.92,Travel,0
710,632,2026-03-31,416.72,Healthcare,0
711,77,2024-01-25,957.01,Healthcare,0
712,683,2025-08-15,6311.72,Online Retail,0
713,424,2024-08-30,16679.87,Fuel,0
714,398,2025-11-22,2008.73,Dining,0
715,129,2026-05-10,1657.24,Healthcare,0
716,438,2025-10-11,4806.39,Online Retail,0
717,418,2025-01-21,3642.85,Online Retail,0
718,492,2025-09-15,5691.66,Entertainment,0
719,106,2024-07-15,3332.86,Healthcare,0
720,446,2024-03-23,6363.94,Healthcare,0
721,67,2024-12-25,3165.78,Travel,0
722,50,2025-08-21,8936.94,Healthcare,1
723,330,2025-01-08,4687.69,Entertainment,0
724,84,2024-04-19,8301.55,Online Retail,0
725,497,2025-03-18,1663.32,Dining,0
726,338,2026-04-28,1918.63,Grocery,0
727,167,2025-03-14,2969.8,Grocery,0
728,191,2025-03-24,3132.09,Travel,0
729,349,2024-10-17,2300.53,Healthcare,1
730,419,2025-04-09,2537.12,Grocery,0
731,560,2024-10-18,1858.96,Electronics,0
732,401,2026-07-22,2949.05,Travel,0
733,385,2026-02-18,1496.57,Grocery,0
734,425,2025-11-14,6164.84,Fuel,0
735,418,2025-10-08,4464.8,Online Retail,0
736,245,2024-11-13,2986.37,Grocery,0
737,155,2025-10-24,297.66,Healthcare,0
738,369,2026-07-26,234.04,Electronics,0
739,88,2024-07-04,2546.98,Online Retail,0
740,170,2026-04-19,815.93,Grocery,0
741,105,2026-08-25,3983.21,Electronics,0
742,344,2024-03-01,76.35,Online Retail,0
743,681,2024-03-25,10139.72,Electronics,0
744,613,2025-04-19,516.92,Online Retail,0
745,61,2025-10-27,5726.66,Travel,0
746,575,2025-05-23,1776.74,Entertainment,0
747,107,2025-12-25,272.72,Online Retail,0
748,638,2026-03-13,1925.43,Travel,0
749,144,2024-09-17,7621.22,Grocery,0
750,89,2025-05-22,1746.85,Healthcare,0
751,552,2024-03-16,7090.19,Healthcare,0
752,584,2024-04-25,2375.59,Dining,0
753,279,2025-12-19,4383.26,Entertainment,0
754,383,2026-05-24,1230.94,Dining,0
755,554,2025-07-05,945.43,Entertainment,0
756,598,2025-12-11,570.95,Electronics,0
757,294,2026-07-30,3005.94,Dining,1
758,550,2024-03-16,3763.12,Online Retail,0
759,557,2025-12-10,1877.79,Fuel,0
760,556,2025-08-30,1102.91,Fuel,0
761,627,2026-06-25,8755.21,Fuel,0
762,586,2024-10-20,2387.96,Grocery,0
763,314,2025-09-10,3449.7,Fuel,0
764,221,2026-04-01,1474.66,Grocery,0
765,691,2025-04-30,294.45,Healthcare,0
766,313,2024-09-20,908.35,Dining,0
767,654,2026-07-10,2222.55,Healthcare,0
768,699,2024-06-01,397.6,Travel,0
769,11,2026-03-09,4008.98,Travel,0
770,99,2026-03-28,2288.12,Online Retail,0
771,395,2024-02-04,2032.27,Grocery,0
772,62,2024-12-08,101.51,Fuel,0
773,460,2025-07-22,2203.47,Fuel,0
774,8,2024-04-09,2732.2,Travel,0
775,591,2024-05-25,766.72,Grocery,0
776,300,2024-11-18,1351.06,Healthcare,0
777,472,2026-07-13,2680.1,Online Retail,1
778,326,2025-02-21,853.38,Healthcare,0
779,482,2025-10-20,1319.71,Online Retail,0
780,477,2025-08-13,1014.53,Entertainment,0
781,203,2025-03-16,3834.37,Online Retail,0
782,561,2024-03-24,5896.21,Grocery,0
783,575,2026-07-24,2747.89,Travel,0
784,225,2025-06-07,1674.45,Online Retail,0
785,45,2024-11-23,4391.39,Online Retail,0
786,314,2025-03-07,278.44,Healthcare,0
787,461,2025-03-09,2153.3,Travel,0
788,545,2026-08-12,6169.19,Travel,0
789,142,2025-01-24,1133.76,Dining,0
790,337,2026-08-18,3431.84,Entertainment,0
791,536,2024-05-08,4663.23,Online Retail,0
792,368,2024-07-14,2648.51,Online Retail,0
793,554,2024-05-26,875.4,Travel,0
794,472,2026-07-12,1327.29,Travel,0
795,123,2025-07-30,3885.64,Entertainment,0
796,148,2025-04-23,3810.8,Fuel,0
797,556,2024-03-08,2474.22,Travel,0
798,493,2024-06-11,156.31,Dining,1
799,587,2026-06-26,463.38,Healthcare,0
800,206,2026-07-28,2085.22,Grocery,0
801,38,2024-11-15,1076.73,Entertainment,0
802,167,2025-11-24,619.17,Fuel,0
803,302,2024-11-08,630.24,Travel,0
804,86,2026-07-28,12182.34,Travel,0
805,135,2024-05-16,2914.3,Grocery,0
806,102,2024-03-29,3845.16,Healthcare,1
807,89,2024-12-08,1780.33,Travel,1
808,268,2024-06-22,5300.27,Grocery,0
809,563,2025-11-04,3542.99,Healthcare,0
810,266,2026-06-13,2671.78,Online Retail,0
811,206,2026-07-22,2726.35,Grocery,0
812,384,2026-08-15,959.3,Dining,0
813,451,2024-07-06,889.13,Entertainment,0
814,245,2024-02-20,2859.37,Electronics,0
815,3,2024-06-22,4802.6,Fuel,0
816,209,2026-01-09,6442.93,Fuel,0
817,56,2024-05-15,4162.74,Healthcare,0
818,102,2025-10-28,7063.69,Electronics,0
819,428,2025-07-13,6168.42,Healthcare,0
820,126,2026-02-09,1955.62,Grocery,0
821,260,2024-04-24,8464.21,Healthcare,0
822,275,2025-03-04,2350.14,Grocery,0
823,616,2024-03-26,2197.07,Grocery,0
824,108,2024-01-22,3868.22,Grocery,0
825,58,2025-12-26,6430.84,Online Retail,0
826,375,2025-06-22,1162.46,Healthcare,0
827,437,2026-02-12,2338.38,Online Retail,0
828,352,2024-03-17,1937.05,Entertainment,0
829,493,2024-11-02,775.45,Fuel,0
830,605,2024-05-13,1158.44,Entertainment,0
831,428,2025-07-20,822.93,Healthcare,0
832,377,2025-07-02,3701.1,Online Retail,0
833,477,2025-12-24,1844.69,Fuel,0
834,150,2024-03-28,1548.34,Fuel,1
835,175,2024-02-17,3331.15,Fuel,0
836,260,2026-04-13,3411.75,Travel,0
837,538,2025-09-10,6172.28,Fuel,0
838,597,2024-04-25,141.46,Grocery,0
839,389,2024-10-06,5186.14,Online Retail,0
840,434,2025-02-02,719.31,Entertainment,0
841,552,2025-02-02,3116.69,Entertainment,0
842,170,2025-12-15,649.62,Online Retail,0
843,86,2024-12-13,4117.39,Fuel,0
844,523,2025-08-04,1263.27,Dining,0
845,89,2025-12-01,3591.79,Travel,0
846,111,2024-04-08,1046.79,Electronics,0
847,277,2025-04-02,244.34,Fuel,0
848,550,2024-09-05,1086.47,Online Retail,0
849,273,2026-01-11,3414.92,Entertainment,0
850,84,2024-05-08,1799.19,Fuel,0
851,90,2024-11-03,4544.47,Electronics,0
852,178,2025-08-27,2069.5,Fuel,0
853,57,2025-06-11,2975.27,Entertainment,0
854,230,2024-02-08,3427.55,Dining,0
855,57,2026-06-03,4989.62,Healthcare,1
856,592,2024-03-16,490.3,Healthcare,0
857,37,2025-03-03,9522.3,Travel,0
858,139,2024-02-28,2863.74,Online Retail,0
859,24,2025-07-15,1836.25,Entertainment,0
860,205,2024-12-11,1596.85,Electronics,0
861,566,2025-10-15,4060.03,Online Retail,0
862,404,2025-09-03,1722.07,Dining,0
863,655,2026-06-08,2468.65,Entertainment,0
864,432,2024-02-14,5038.05,Entertainment,0
865,298,2025-09-12,2050.94,Fuel,0
866,671,2024-11-27,5861.1,Online Retail,0
867,131,2025-08-20,255.82,Online Retail,0
868,79,2026-07-26,3238.28,Travel,0
869,230,2026-03-23,1309.79,Travel,0
870,651,2026-08-06,3362.14,Online Retail,0
871,573,2026-08-25,1805.7,Dining,0
872,376,2026-01-29,6203.43,Grocery,0
873,651,2026-05-26,4297.07,Electronics,0
874,453,2025-10-31,1362.99,Travel,0
875,168,2024-05-01,1241.13,Fuel,1
876,4,2026-05-21,3198.03,Online Retail,0
877,22,2025-10-21,1937.6,Grocery,0
878,595,2026-04-22,2791.64,Travel,0
879,217,2024-11-16,3774.5,Entertainment,0
880,296,2025-07-25,5148.11,Electronics,0
881,270,2025-02-08,1659.89,Travel,0
882,62,2024-01-12,872.52,Online Retail,0
883,3,2025-09-21,6265.63,Fuel,0
884,509,2024-10-22,5030.66,Entertainment,0
885,477,2024-05-21,3414.99,Entertainment,0
886,158,2024-07-24,3997.75,Travel,0
887,88,2025-11-06,2181.81,Dining,0
888,362,2025-11-26,3887.95,Travel,0
889,58,2024-10-13,7150.66,Grocery,0
890,204,2024-11-28,741.52,Healthcare,0
891,504,2026-03-09,990.41,Dining,0
892,122,2025-04-07,4316.51,Online Retail,0
893,540,2024-12-28,7499.48,Entertainment,0
894,619,2026-04-13,8735.69,Fuel,0
895,129,2024-02-18,881.59,Entertainment,0
896,466,2025-10-23,897.84,Dining,0
897,538,2025-08-06,871.8,Online Retail,0
898,364,2025-01-22,2314.54,Online Retail,1
899,209,2026-01-01,220.0,Online Retail,0
900,689,2024-09-29,5481.83,Entertainment,0
901,216,2025-08-24,5153.38,Dining,0
902,174,2024-09-07,2906.54,Fuel,0
903,86,2026-01-29,1290.68,Fuel,0
904,635,2025-02-11,1100.99,Healthcare,0
905,159,2026-02-23,4120.6,Fuel,0
906,94,2025-07-20,6512.8,Electronics,0
907,28,2024-02-11,1279.64,Dining,0
908,204,2025-08-23,6672.89,Grocery,0
909,471,2024-01-02,3478.56,Healthcare,0
910,479,2025-12-15,6822.43,Fuel,0
911,596,2024-08-06,1658.81,Entertainment,0
912,468,2026-08-15,503.25,Fuel,0
913,34,2024-08-07,6828.33,Healthcare,0
914,590,2025-03-18,1160.09,Healthcare,0
915,179,2025-07-02,5592.2,Travel,0
916,670,2024-05-19,2445.42,Fuel,0
917,243,2024-08-11,3512.58,Electronics,0
918,12,2026-08-05,2870.63,Travel,1
919,275,2024-12-21,2925.69,Entertainment,0
920,316,2026-01-22,2120.17,Dining,0
921,577,2025-03-18,1948.23,Electronics,0
922,387,2024-07-26,3218.25,Entertainment,0
923,31,2025-08-08,6351.34,Travel,0
924,34,2024-05-15,1152.97,Online Retail,0
925,430,2026-08-29,4286.47,Grocery,0
926,59,2025-10-20,526.4,Grocery,0
927,373,2025-11-02,3754.44,Electronics,0
928,628,2024-01-26,1429.97,Entertainment,0
929,587,2024-09-16,949.53,Dining,0
930,443,2025-01-11,3156.03,Entertainment,0
931,215,2024-12-08,7211.3,Grocery,0
932,361,2024-04-20,788.48,Online Retail,0
933,72,2024-02-12,600.72,Fuel,0
934,518,2025-08-03,2417.18,Travel,0
935,92,2025-02-13,998.29,Dining,0
936,37,2024-08-21,2497.39,Travel,0
937,442,2025-07-28,1637.18,Dining,0
938,401,2026-08-23,611.85,Fuel,0
939,383,2026-07-14,1172.14,Healthcare,0
940,333,2026-05-05,5651.93,Healthcare,0
941,415,2024-09-18,1847.65,Dining,0
942,309,2024-06-14,2320.74,Healthcare,0
943,96,2024-08-25,950.93,Grocery,0
944,399,2024-10-29,3136.17,Dining,0
945,30,2024-01-17,4452.76,Online Retail,0
946,45,2024-11-02,2691.01,Healthcare,0
947,397,2025-07-14,1760.2,Online Retail,0
948,493,2024-08-31,5145.67,Dining,0
949,57,2026-08-28,2401.64,Fuel,0
950,264,2026-04-07,6226.39,Dining,0
951,651,2024-12-27,3956.11,Grocery,0
952,547,2025-02-05,1715.72,Healthcare,1
953,563,2025-04-30,353.12,Entertainment,0
954,460,2024-11-19,4050.47,Dining,0
955,126,2024-02-26,6257.43,Travel,0
956,272,2025-01-09,754.53,Healthcare,0
957,419,2025-07-10,2180.9,Travel,0
958,467,2024-09-05,4010.38,Healthcare,0
959,93,2024-07-23,1730.57,Electronics,0
960,680,2025-05-22,2435.81,Grocery,0
961,656,2024-01-16,8307.02,Online Retail,0
962,26,2025-12-22,3094.09,Healthcare,0
963,413,2025-10-28,998.61,Fuel,0
964,101,2026-07-30,2397.86,Dining,0
965,223,2024-05-24,2437.41,Entertainment,0
966,621,2026-02-17,770.63,Online Retail,0
967,477,2024-04-08,10922.84,Online Retail,0
968,247,2026-01-20,360.73,Grocery,0
969,2,2024-08-10,746.28,Travel,0
970,586,2026-03-12,366.11,Grocery,0
971,202,2024-05-14,193.05,Healthcare,0
972,424,2026-03-01,8320.79,Electronics,0
973,164,2025-08-30,4234.58,Travel,0
974,553,2024-02-14,5342.36,Travel,0
975,243,2024-09-17,1612.28,Entertainment,0
976,518,2025-04-08,6499.21,Fuel,0
977,60,2025-10-16,4052.24,Grocery,0
978,431,2025-12-17,1538.12,Electronics,0
979,678,2025-06-16,3676.3,Dining,0
980,332,2025-11-04,434.45,Dining,0
981,328,2024-12-10,3187.91,Entertainment,0
982,481,2024-11-14,1991.04,Healthcare,0
983,600,2024-07-07,8242.07,Healthcare,0
984,568,2025-10-12,5687.18,Entertainment,0
985,42,2025-10-17,422.45,Travel,0
986,208,2026-06-09,853.62,Fuel,0
987,592,2025-05-26,11296.92,Online Retail,0
988,683,2025-08-21,1604.44,Healthcare,0
989,458,2025-12-03,407.01,Grocery,0
990,4,2026-04-30,4416.9,Travel,0
991,476,2025-05-08,7298.18,Grocery,0
992,663,2025-12-29,1908.17,Grocery,0
993,565,2026-02-21,3563.1,Dining,0
994,507,2025-07-22,2200.43,Dining,0
995,369,2025-06-19,4468.4,Entertainment,0
996,632,2025-10-12,993.63,Travel,0
997,444,2026-03-04,2966.34,Fuel,0
998,358,2025-06-27,5562.67,Healthcare,0
999,630,2025-06-19,1542.86,Grocery,0
1000,3,2024-07-31,5219.96,Online Retail,0
1001,88,2026-07-26,4277.46,Fuel,0
1002,590,2024-02-25,592.66,Healthcare,0
1003,39,2026-04-11,1036.53,Entertainment,0
1004,629,2025-01-08,4752.75,Dining,0
1005,688,2024-09-04,1022.37,Fuel,0
1006,183,2024-08-08,52.55,Electronics,0
1007,618,2025-12-10,2750.86,Travel,0
1008,383,2024-10-09,2559.67,Dining,0
1009,360,2024-05-08,4536.86,Entertainment,0
1010,646,2025-03-25,6856.92,Fuel,0
1011,547,2026-06-07,2575.53,Entertainment,0
1012,623,2026-04-26,3265.35,Travel,0
1013,618,2024-12-02,375.55,Dining,0
1014,509,2025-09-22,1648.57,Travel,0
1015,327,2025-04-10,13675.24,Healthcare,0
1016,130,2025-01-23,3924.06,Online Retail,0
1017,69,2024-01-21,7080.44,Travel,0
1018,177,2024-05-31,1633.48,Electronics,0
1019,337,2026-04-25,1377.07,Electronics,0
1020,97,2026-07-27,1334.8,Entertainment,0
1021,246,2026-07-13,5420.61,Dining,0
1022,557,2026-07-20,1979.62,Healthcare,0
1023,17,2025-04-03,356.77,Entertainment,0
1024,216,2024-03-05,2162.91,Fuel,0
1025,672,2024-07-02,1414.4,Healthcare,0
1026,227,2026-02-13,5705.17,Travel,0
1027,502,2025-11-07,10781.71,Entertainment,0
1028,427,2026-08-21,374.59,Fuel,0
1029,551,2024-10-16,4040.96,Healthcare,0
1030,511,2025-01-23,6399.6,Fuel,0
1031,418,2026-07-25,4756.27,Healthcare,0
1032,680,2026-06-10,1394.79,Entertainment,0
1033,189,2024-10-30,1779.15,Healthcare,0
1034,196,2026-07-22,2487.55,Travel,0
1035,410,2025-07-15,1145.05,Grocery,0
1036,501,2026-08-25,2997.29,Dining,0
1037,477,2024-02-18,7474.55,Online Retail,0
1038,670,2025-07-15,3992.29,Healthcare,1
1039,419,2026-08-23,237.33,Grocery,0
1040,534,2026-07-27,2209.37,Fuel,0
1041,90,2025-07-15,9927.55,Dining,0
1042,27,2024-02-11,985.04,Fuel,0
1043,570,2026-08-08,4744.99,Dining,0
1044,314,2024-06-03,597.7,Healthcare,0
1045,209,2024-10-20,3960.25,Healthcare,0
1046,526,2026-05-04,1780.91,Electronics,0
1047,278,2025-05-28,8259.73,Entertainment,0
1048,21,2024-09-08,8217.71,Online Retail,0
1049,386,2024-01-18,396.49,Electronics,0
1050,88,2024-06-26,2145.28,Fuel,0
1051,685,2026-01-21,1596.27,Entertainment,0
1052,230,2025-11-29,4632.45,Electronics,0
1053,219,2024-06-11,2018.92,Online Retail,0
1054,591,2026-05-28,7543.99,Healthcare,0
1055,30,2025-02-18,1872.22,Fuel,0
1056,475,2025-11-12,2836.08,Fuel,0
1057,681,2025-10-15,2056.18,Online Retail,1
1058,21,2024-04-22,4660.01,Dining,0
1059,671,2024-03-21,8688.75,Electronics,0
1060,432,2025-08-20,5530.31,Grocery,0
1061,139,2026-02-03,1732.05,Grocery,0
1062,598,2026-07-04,585.04,Online Retail,0
1063,581,2026-02-24,1138.85,Electronics,0
1064,688,2025-07-25,7025.9,Travel,0
1065,644,2025-06-02,2932.57,Travel,0
1066,428,2025-01-29,3217.51,Fuel,0
1067,10,2025-08-12,5261.07,Dining,0
1068,524,2026-07-22,2543.95,Healthcare,0
1069,529,2024-04-01,5864.99,Grocery,0
1070,542,2025-04-11,2077.74,Grocery,1
1071,126,2025-03-13,1644.77,Healthcare,0
1072,514,2024-10-23,690.72,Travel,0
1073,580,2026-03-31,90.84,Fuel,0
1074,53,2025-06-17,2995.93,Fuel,0
1075,15,2024-03-28,4972.37,Online Retail,0
1076,59,2025-11-09,4941.7,Online Retail,0
1077,484,2026-08-21,7253.15,Grocery,0
1078,211,2024-07-02,2367.51,Travel,0
1079,572,2025-04-18,7164.95,Fuel,0
1080,671,2024-08-22,2671.62,Electronics,0
1081,25,2024-01-13,675.67,Healthcare,0
1082,517,2025-02-23,3876.08,Travel,0
1083,530,2024-11-27,735.91,Healthcare,0
1084,53,2026-05-29,2364.96,Dining,0
1085,84,2025-05-03,6222.58,Online Retail,0
1086,564,2025-09-06,27.51,Entertainment,0
1087,56,2026-07-24,2806.47,Fuel,0
1088,140,2025-05-31,1179.75,Travel,0
1089,645,2025-11-18,6251.21,Entertainment,0
1090,510,2025-05-26,9330.87,Electronics,0
1091,647,2025-07-20,1919.35,Grocery,0
1092,192,2024-07-22,4449.97,Grocery,0
1093,519,2026-07-31,405.2,Grocery,0
1094,427,2024-10-25,3357.35,Travel,0
1095,624,2024-10-14,827.52,Online Retail,0
1096,159,2024-11-25,966.96,Online Retail,0
1097,12,2025-01-05,2203.04,Travel,0
1098,280,2024-12-09,982.52,Healthcare,0
1099,359,2026-01-19,3489.13,Electronics,0
1100,402,2025-12-05,2554.04,Dining,0
1101,611,2025-08-02,1277.96,Entertainment,0
1102,481,2024-10-18,1165.48,Entertainment,0
1103,625,2024-08-01,4031.47,Grocery,0
1104,511,2025-10-27,4908.79,Travel,0
1105,257,2026-01-02,2800.46,Healthcare,0
1106,572,2025-01-26,4577.09,Entertainment,0
1107,228,2024-09-17,711.89,Dining,0
1108,569,2025-03-20,863.23,Travel,0
1109,490,2025-06-28,1335.75,Dining,0
1110,155,2024-02-27,634.5,Fuel,0
1111,43,2026-04-14,1976.31,Dining,0
1112,621,2025-11-30,1084.01,Healthcare,0
1113,547,2024-09-25,1644.96,Travel,0
1114,36,2026-03-22,955.29,Healthcare,0
1115,175,2026-01-12,1555.89,Grocery,0
1116,338,2025-05-08,2532.78,Entertainment,0
1117,366,2026-04-19,4392.82,Online Retail,0
1118,265,2024-07-18,6772.65,Online Retail,0
1119,135,2024-11-05,1881.54,Fuel,0
1120,468,2026-08-29,1059.97,Grocery,0
1121,515,2024-07-10,235.07,Dining,0
1122,449,2026-04-11,12020.69,Fuel,0
1123,670,2026-04-24,4820.89,Fuel,0
1124,276,2025-01-04,2912.74,Electronics,0
1125,379,2025-03-30,450.34,Dining,0
1126,223,2026-07-03,60.47,Online Retail,0
1127,666,2024-10-30,218.52,Electronics,0
1128,294,2024-12-27,1392.05,Healthcare,0
1129,282,2024-01-11,1122.57,Electronics,0
1130,521,2024-12-14,1023.23,Grocery,0
1131,201,2024-07-08,1214.5,Healthcare,0
1132,255,2024-07-17,5508.97,Fuel,0
1133,588,2025-05-14,444.75,Online Retail,0
1134,16,2026-01-21,670.29,Online Retail,0
1135,27,2026-03-19,703.68,Electronics,0
1136,607,2024-12-31,1348.94,Electronics,0
1137,197,2025-05-04,229.63,Grocery,0
1138,547,2024-03-15,3782.49,Travel,0
1139,484,2024-09-26,1045.74,Fuel,0
1140,140,2024-10-30,2013.0,Fuel,0
1141,133,2026-06-24,2408.66,Online Retail,0
1142,689,2026-04-08,1624.93,Dining,0
1143,624,2024-12-26,4893.96,Fuel,0
1144,181,2024-06-17,6614.96,Grocery,0
1145,338,2024-06-07,514.03,Travel,0
1146,604,2025-05-14,986.12,Healthcare,0
1147,173,2026-07-10,761.91,Online Retail,0
1148,464,2025-08-06,353.97,Healthcare,1
1149,260,2025-01-21,4244.19,Electronics,0
1150,618,2026-03-18,3481.51,Fuel,0
1151,199,2025-04-15,1024.94,Fuel,0
1152,304,2024-07-31,976.94,Fuel,0
1153,491,2026-03-20,2835.23,Electronics,0
1154,471,2026-06-08,1747.99,Electronics,1
1155,77,2024-10-07,2888.39,Travel,0
1156,62,2026-08-14,1231.3,Dining,0
1157,598,2025-05-30,2620.0,Dining,0
1158,534,2024-08-23,5104.09,Healthcare,0
1159,105,2026-04-24,2025.22,Fuel,0
1160,454,2024-05-17,2948.21,Entertainment,0
1161,198,2024-09-06,1854.01,Grocery,0
1162,285,2024-12-23,3970.89,Healthcare,0
1163,439,2026-05-21,3271.45,Travel,0
1164,447,2026-07-14,3908.62,Online Retail,0
1165,248,2024-07-05,2536.79,Fuel,0
1166,582,2024-01-16,7733.74,Grocery,1
1167,358,2026-04-13,4373.62,Healthcare,0
1168,570,2025-06-04,2341.1,Travel,0
1169,399,2025-01-18,2957.46,Travel,0
1170,250,2024-01-08,1801.06,Electronics,0
1171,182,2025-06-18,3023.56,Healthcare,0
1172,10,2024-05-10,7674.98,Online Retail,0
1173,375,2025-06-21,666.86,Entertainment,0
1174,390,2024-05-28,1430.61,Electronics,0
1175,658,2024-07-18,5395.6,Online Retail,0
1176,182,2024-05-02,935.25,Electronics,0
